network station location channel phase dist_min_res dist_max_res n_data mean std_dev coeff0 coeff1 coeff2 coeff3 year month day
G ECH 00 BHZ P 0.47 98.73 330 0.239909090909 1.02821812594 -0.122135183217 -0.0328577919215 0.00110927800771 -7.39458485233e-06 2016 6 3
G ECH 10 BHZ P 1.9 97.39 418 0.0718181818182 0.983566673345 -0.307753677441 -0.0167223148905 0.00064255299396 -3.98610883065e-06 2016 6 3
G FDF 00 BHZ P 0.56 95.83 217 -1.04524884793 1.48163738654 0.317439573974 -0.035594454076 -0.00117974039095 1.95044546422e-05 2016 6 3
G FOMA 00 BHZ P 11.24 97.57 22 0.265363636364 1.09759739975 0.265363636364 0.0 0.0 0.0 2016 6 3
G HDC 00 BHZ P 0.68 97.22 169 0.803786982249 1.53455596636 -1.17800881609 0.277412049663 -0.00636739014897 3.92170525447e-05 2016 6 3
G INU 00 BHZ P 0.8 95.02 1050 -0.0107076190476 1.26308411692 1.0402805246 -0.0528138788998 0.000278204737611 9.01599034748e-07 2016 6 3
G IVI 00 BHZ P 8.03 98.85 134 0.439432835821 1.02496811209 -1.47306274873 0.195475773605 -0.00422852947255 2.53726043126e-05 2016 6 3
G KIP 00 BHZ P 32.64 96.3 140 1.14419285714 1.60339547488 19.0512973463 -1.11901494924 0.0208410244875 -0.000116155897577 2016 6 3
G MBO 00 BHZ P 14.18 98.05 56 1.10678571429 1.38038085277 1.10678571429 0.0 0.0 0.0 2016 6 3
G MPG 00 BHZ P 11.43 90.33 115 -0.00338260869565 1.58333533471 -0.193743716295 0.0704899191608 -0.00258225182635 2.14889015566e-05 2016 6 3
G PAF 00 BHZ P 10.0 88.58 44 1.05840909091 1.70228293112 1.05840909091 0.0 0.0 0.0 2016 6 3
G PEL 00 BHZ P 0.53 93.15 324 0.14325 1.47273862621 -0.138934473218 0.073434553687 -0.00334443471112 3.1783939822e-05 2016 6 3
G PPTF 00 BHZ P 22.24 88.26 143 2.43129370629 1.33253113925 11.6135895374 -0.666063512006 0.0141760804625 -9.02392258096e-05 2016 6 3
G RER 00 BHZ P 10.1 96.12 101 1.07441584158 1.86196117181 -4.3874103479 0.26320814543 -0.00438878675234 2.58898550124e-05 2016 6 3
G SANVU 00 BHZ P 0.26 85.02 826 0.162972154964 1.63169346882 -1.6734428827 0.159897639336 -0.00238136045278 4.62349404728e-06 2016 6 3
G SPB 00 BHZ P 14.56 77.39 150 0.00813333333333 1.18611309638 1.70842684287 -0.110922457824 0.00168685289293 -5.63237159168e-06 2016 6 3
G SSB 00 BHZ P 1.6 98.75 497 0.383070422535 1.07034650567 -0.179315019807 -0.0272680481251 0.00104023385114 -6.81367789894e-06 2016 6 3
G TAM 00 BHZ P 12.68 97.52 174 0.991379310345 1.13422446567 0.779418675715 0.0313145042519 -0.00120150926242 1.03772902778e-05 2016 6 3
G TAOE 00 BHZ P 34.46 88.2 80 1.7734875 1.28989017287 1.7734875 0.0 0.0 0.0 2016 6 3
G UNM 00 BHZ P 1.32 98.5 75 1.04357333333 1.55657738865 1.04357333333 0.0 0.0 0.0 2016 6 3
HL ARG -- HHZ P 0.3 97.98 299 0.721785953177 1.40966874625 0.746773228986 0.0603277026826 -0.00213458442488 1.62937590753e-05 2016 6 3
HL ITM -- HHZ P 0.34 99.08 706 -0.274885269122 1.21932012082 -0.16987470625 0.0204684341627 -0.000636506784965 4.17385437261e-06 2016 6 3
HL KEK -- HHZ P 0.34 98.98 381 -0.0140918635171 1.12957833048 0.02689422038 -0.0233830832126 0.00015131331308 1.92041536435e-06 2016 6 3
HL RDO -- HHZ P 0.78 99.03 828 0.265504830918 1.06900161073 -0.469805185497 0.0297438882318 -1.09917132659e-05 -2.3836676016e-06 2016 6 3
HT AGG -- HHZ P 0.33 99.14 618 -0.30636407767 1.29857640485 -0.665753203494 0.109291046562 -0.00320688887177 2.27761984524e-05 2016 6 3
HT ALN -- HHZ P 0.65 98.62 458 0.130753275109 0.926834001977 -0.428435322315 0.0521228996826 -0.000753668878153 2.7412355325e-06 2016 6 3
HT FNA -- HHZ P 0.07 99.47 545 0.15116146789 1.08442898178 0.230783172232 0.0309935940142 -0.00134722947758 1.1308833029e-05 2016 6 3
HT LIT -- HHZ P 0.68 99.46 432 -0.165585648148 1.10511846572 -0.16192959651 0.0395246078046 -0.00101368691287 6.04391825657e-06 2016 6 3
IC BJT 00 BHZ P 2.96 96.86 771 -0.608121919585 1.21021625015 -1.2818239761 0.0474346818195 -0.00108676763098 7.90090809085e-06 2016 6 3
IC ENH 00 BHZ P 3.69 94.22 1073 -0.563272134203 1.13836273931 0.835101971898 -0.0923997103889 0.00148352958878 -6.04315601736e-06 2016 6 3
IC HIA 00 BHZ P 6.57 97.28 448 -0.975279017857 1.26484251977 -3.61015673894 0.149858296982 -0.00239698204415 1.21175428655e-05 2016 6 3
IC KMI 00 BHZ P 2.08 92.84 136 0.559485294118 1.25077417203 1.22192761256 -0.0375907780861 0.000194067057744 3.13256980031e-06 2016 6 3
IC LSA 00 BHZ P 1.78 93.27 888 0.556505630631 1.13964381091 1.49089320822 -0.0903613517937 0.00217452165559 -1.48042169537e-05 2016 6 3
IC MDJ 00 BHZ P 4.35 91.3 811 -0.125805178792 1.42076371534 2.98340819845 -0.20800779156 0.00362275337905 -1.91731120735e-05 2016 6 3
IC QIZ 00 BHZ P 7.68 86.61 443 0.43362979684 1.36200600766 -2.07740530315 0.165012363068 -0.00282349042946 1.47320273026e-05 2016 6 3
IC SSE 00 BHZ P 5.76 77.48 73 -0.352465753425 1.14971588377 -0.352465753425 0.0 0.0 0.0 2016 6 3
IC WMQ 00 BHZ P 1.54 95.34 197 0.340050761421 0.99348618175 -0.849493729456 0.0788617951957 -0.00147667832378 8.37582016592e-06 2016 6 3
IC XAN 00 BHZ P 5.95 94.69 499 -0.973887775551 1.09442403634 -0.894190642597 -0.0184144838607 0.00028087756772 6.16542328902e-07 2016 6 3
II AAK 00 BHZ P 0.98 99.21 1566 0.313590038314 1.07046260007 0.677850641692 0.0219681339287 -0.000972035586045 7.53150458759e-06 2016 6 3
II ABPO 00 BHZ P 9.97 98.83 280 0.484632142857 1.37982496047 0.175343265025 0.00847145128636 -0.000215980513667 2.1516745531e-06 2016 6 3
II ARU 00 BHZ P 15.11 99.08 1514 -0.625985468956 0.992139484762 -3.50784656291 0.160617243743 -0.00244820619132 1.0491630382e-05 2016 6 3
II ASCN 00 BHZ P 7.15 73.17 24 0.1775 2.96916215674 0.1775 0.0 0.0 0.0 2016 6 3
II BFO 00 BHZ P 0.46 98.33 740 0.200701351351 1.02597686049 -0.591337493432 0.0210616345911 -3.93267239232e-05 -6.74191923501e-07 2016 6 3
II BORG 00 BHZ P 1.38 95.94 131 1.50289312977 2.27720573461 -3.37423745796 0.316870948755 -0.00545294472638 2.99075173292e-05 2016 6 3
II BRVK 00 BHZ P 11.09 99.17 2035 -0.546283538084 1.09295348045 -4.47613475578 0.254948756835 -0.00463187144518 2.49006583856e-05 2016 6 3
II CMLA 00 BHZ P 3.92 97.4 38 1.12442105263 1.46966382682 1.12442105263 0.0 0.0 0.0 2016 6 3
II DGAR 00 BHZ P 4.71 93.73 61 1.05767213115 1.57326517919 1.05767213115 0.0 0.0 0.0 2016 6 3
II EFI 00 BHZ P 7.35 91.92 276 0.139956521739 1.45429911326 -2.31025880516 0.197790020195 -0.00519158341136 4.02122875188e-05 2016 6 3
II ERM 00 BHZ P 0.19 96.45 719 -0.349906815021 1.47967301814 -0.849877234306 0.0330936626566 -0.000410187835953 2.68619528196e-06 2016 6 3
II ESK 00 BHZ P 9.32 98.2 442 0.159389140271 1.13734677228 -1.3261885614 0.0561825703255 -0.000731609941909 4.13294129379e-06 2016 6 3
II FFC 00 BHZ P 10.04 98.84 896 -0.0348716517857 1.18393894048 -0.213478817075 -0.0746332553324 0.00227941720578 -1.56920714857e-05 2016 6 3
II HOPE 00 BHZ P 2.64 95.44 204 0.685705882353 1.29453572017 -0.790623137055 0.129137567773 -0.00267952442866 1.63020428551e-05 2016 6 3
II JTS 00 BHZ P 0.19 97.74 406 0.720401477833 1.90269305671 -2.89667325626 0.438060106625 -0.010808162074 7.21815261043e-05 2016 6 3
II KAPI 00 BHZ P 2.19 92.76 792 0.400271464646 1.44966059964 0.908470170325 -4.76801831553e-05 -0.000537532093147 2.77990712302e-06 2016 6 3
II KDAK 00 BHZ P 1.2 99.03 912 0.00804714912281 1.52222561762 -2.3420718099 0.0766846490823 -0.000341518908782 -2.28522698852e-06 2016 6 3
II KIV 00 BHZ P 2.95 99.09 768 0.750729166667 1.11716373954 1.12496831871 -0.0256174660741 0.000544552157934 -3.65578612241e-06 2016 6 3
II KURK 00 BHZ P 7.12 99.43 1783 -0.860744812114 1.09163231007 -4.40219726946 0.234584689528 -0.00442529149327 2.48180834811e-05 2016 6 3
II KWAJ 00 BHZ P 18.53 89.95 104 0.972432692308 1.74708827262 13.4734277805 -0.960242772074 0.0213111960444 -0.000138087885969 2016 6 3
II LVZ 00 BHZ P 5.66 98.61 441 -0.269802721088 1.18909031869 -3.18365930183 0.131635366373 -0.00168385085387 6.22744694423e-06 2016 6 3
II MBAR 00 BHZ P 2.48 99.14 283 0.621293286219 1.55624988952 0.246726466874 -0.0664080155469 0.0018696264886 -1.09812135297e-05 2016 6 3
II MSEY 00 BHZ P 10.9 98.84 78 0.635641025641 1.4710130706 0.635641025641 0.0 0.0 0.0 2016 6 3
II MSVF 00 BHZ P 1.11 97.01 965 1.24824041451 1.60300181138 1.23399669158 -0.0553902995055 0.00230516813239 -1.92173683197e-05 2016 6 3
II NIL 00 BHZ P 1.0 99.22 1294 0.129909582689 1.14600796824 1.04350170683 -0.0898246523925 0.00212858496015 -1.44021222017e-05 2016 6 3
II NNA 00 BHZ P 0.46 94.81 302 0.551516556291 1.59499347671 -0.658824403406 0.169349748975 -0.00509645011192 3.85521782701e-05 2016 6 3
II OBN 00 BHZ P 10.94 98.99 252 -0.51269047619 1.20857208535 -4.93433191674 0.233841654083 -0.00334269478593 1.44554203577e-05 2016 6 3
II PALK 00 BHZ P 6.62 96.52 439 0.766343963554 1.28641378 1.17475511762 0.000927492091472 -0.00046942177556 4.67239618895e-06 2016 6 3
II PFO 00 BHZ P 1.04 98.56 831 1.03701805054 1.05207647961 -0.889860823076 0.0834927751036 -0.00120950203561 6.05622444103e-06 2016 6 3
II RAYN 00 BHZ P 7.51 98.6 408 0.0104901960784 1.09618357602 -2.2592487399 0.138415795832 -0.00220366586663 1.03669486828e-05 2016 6 3
II RPN 00 BHZ P 4.75 94.13 34 1.58823529412 1.95108123961 1.58823529412 0.0 0.0 0.0 2016 6 3
II SHEL 00 BHZ P 17.87 98.18 60 2.01713333333 1.20903224315 2.01713333333 0.0 0.0 0.0 2016 6 3
II SUR 00 BHZ P 12.97 99.25 354 1.27671751412 1.49967390766 0.174460585995 0.00167859096312 0.000500485975366 -4.02406765685e-06 2016 6 3
II TAU 00 BHZ P 4.76 98.25 350 0.360594285714 0.970994705158 -1.34193508273 0.137601418614 -0.00322109339834 2.18705609018e-05 2016 6 3
II TLY 00 BHZ P 3.2 95.08 349 -0.0060659025788 1.04670922403 -0.0217761079436 -0.0115428455596 0.000824148057295 -1.01375728561e-05 2016 6 3
II UOSS 00 BHZ P 1.43 98.58 736 -0.340395380435 1.24315429833 0.0338501604356 -0.0578153043282 0.00171743278323 -1.3188397918e-05 2016 6 3
II WRAB 00 BHZ P 6.85 99.48 2698 -1.66827464789 1.30937843257 -7.23438998081 0.444794681663 -0.0096225464606 5.93166782635e-05 2016 6 3
II XPFO 00 BHZ P 9.84 97.7 40 0.9635 1.02494164937 0.9635 0.0 0.0 0.0 2016 6 3
IM IL31 -- BHZ P 2.19 98.25 788 -0.981497461929 1.37228106273 -2.74345269097 0.0920582811329 -0.000618604659636 -3.46526582335e-06 2016 6 3
IM NV31 -- BHZ P 3.32 97.68 629 0.79146263911 1.05949712742 0.557604723512 0.0222084550067 -0.000501501038392 3.18806311734e-06 2016 6 3
IM PD31 -- BHZ P 0.83 99.21 1225 -0.010492244898 0.963983557517 0.0548377595167 -0.035930479747 0.000871342718412 -5.00420025981e-06 2016 6 3
IM TX31 -- BHZ P 4.32 99.0 1529 0.499306082407 1.22587162674 -0.954453475545 0.0720471376008 -0.00174768912471 1.39871621804e-05 2016 6 3
IM TX32 -- BHZ P 4.32 97.48 804 0.402922885572 1.15050610511 -0.978377488239 0.065630597559 -0.0014952375778 1.1756773248e-05 2016 6 3
IN MNC -- HHZ P 21.84 96.03 21 0.82919047619 1.18179006677 0.82919047619 0.0 0.0 0.0 2016 6 3
IN PBA -- HHZ P 0.79 93.63 154 0.0992857142857 1.58123836104 -0.212872196471 0.0357995274188 -0.000695334244822 3.24520261456e-06 2016 6 3
IN SHL -- HHZ P 1.0 97.29 772 -0.560185233161 1.23150961767 -0.921553879249 -0.0230090245878 0.00115313830786 -9.41748325518e-06 2016 6 3
IO EVN -- BHZ P 0.84 94.55 245 -0.180163265306 1.17596105355 -1.53793390737 0.0432958497974 -0.000184189469972 -1.71648121537e-06 2016 6 3
IU ADK 00 BHZ P 0.44 93.84 557 -0.586499102334 1.38347042986 -1.33413290803 0.148760174121 -0.00368702457107 2.38178122163e-05 2016 6 3
IU AFI 00 BHZ P 1.52 98.42 392 -0.913803571429 1.84578143189 -2.54583860064 0.132590941913 -0.00129459386036 3.75363957228e-06 2016 6 3
IU ANMO 00 BHZ P 2.45 99.29 1454 0.788331499312 1.05565196362 0.751748483594 -0.0190290340883 0.000128120565328 1.80943609687e-06 2016 6 3
IU ANTO 00 BHZ P 3.8 95.52 86 0.636279069767 0.947031332498 0.636279069767 0.0 0.0 0.0 2016 6 3
IU BBSR 00 BHZ P 13.44 97.27 119 -0.105722689076 1.69341225033 -9.02059227919 0.664442818922 -0.0138581046267 8.51130298503e-05 2016 6 3
IU BILL 00 BHZ P 11.55 98.99 1081 -0.681037927845 1.42724296364 0.934125138844 -0.0822045921279 0.00152916814766 -9.87205729773e-06 2016 6 3
IU CASY 00 BHZ P 14.79 99.29 911 0.270245883644 1.5307636516 -0.0794482187185 0.0908961198599 -0.00295675750967 2.40589869373e-05 2016 6 3
IU CCM 00 BHZ P 4.69 97.99 1160 -0.871471551724 1.12485036914 0.876381038393 -0.102134032677 0.00103225506776 5.69299432392e-07 2016 6 3
IU CHTO 00 BHZ P 0.98 96.91 1734 0.133053633218 1.11202346563 0.0701412561936 0.00613109670744 -0.000376112474607 4.31160488055e-06 2016 6 3
IU COLA 00 BHZ P 0.52 98.69 1484 -0.297979784367 1.54394207853 -1.02171219203 0.0443869375721 0.000416740701851 -1.1010481523e-05 2016 6 3
IU COR 00 BHZ P 3.68 98.08 309 1.50973139159 1.30594120001 -0.103844132969 0.0657826387134 -0.000523310496536 -3.68534274023e-07 2016 6 3
IU CTAO 00 BHZ P 11.83 99.43 1470 0.206651020408 1.44585609878 2.09818871695 -0.0733540138627 0.000707105017253 -5.2504249198e-06 2016 6 3
IU DAV 00 BHZ P 0.33 79.31 138 0.457927536232 1.34229339444 0.148579216476 0.0896701174276 -0.00179830319355 4.11339010906e-06 2016 6 3
IU DWPF 00 BHZ P 4.9 96.04 240 0.470904166667 1.33099066322 -1.42813380947 0.197428934621 -0.00500139649226 3.42327272567e-05 2016 6 3
IU FUNA 00 BHZ P 8.91 99.38 91 0.319692307692 1.73056854301 0.319692307692 0.0 0.0 0.0 2016 6 3
IU FURI 00 BHZ P 13.49 94.21 52 2.57788461538 1.16307121583 2.57788461538 0.0 0.0 0.0 2016 6 3
IU GNI 00 BHZ P 1.28 95.75 466 1.40616309013 1.1489326469 0.853284845342 0.0710551417344 -0.00161921847419 9.76678633641e-06 2016 6 3
IU GUMO 00 BHZ P 0.06 80.98 344 0.629671511628 1.57860653196 0.434125397308 0.139330518193 -0.00601357837847 5.34696231363e-05 2016 6 3
IU HKT 00 BHZ P 5.2 94.27 363 0.317741046832 1.09311277322 -1.05122007276 0.100033389867 -0.00225257374534 1.62171464744e-05 2016 6 3
IU HNR 00 BHZ P 0.3 94.65 386 0.349751295337 1.35993270663 0.680145360224 -0.024775939287 0.000353668781376 -3.30457504861e-06 2016 6 3
IU HRV 00 BHZ P 20.44 96.0 230 -0.0160826086957 0.954087431637 3.52416605582 -0.131456898342 0.00124347803826 -1.81941156884e-06 2016 6 3
IU INCN 00 BHZ P 1.8 92.75 297 0.175949494949 1.30723066349 -0.891789976876 0.197018510418 -0.00601473331414 4.54130070282e-05 2016 6 3
IU JOHN 00 BHZ P 32.2 88.5 62 1.16451612903 1.72217929744 1.16451612903 0.0 0.0 0.0 2016 6 3
IU KEV 00 BHZ P 5.0 98.95 511 -0.139874755382 1.00659103402 -2.42811962503 0.0907941742993 -0.00103540362576 3.43485418006e-06 2016 6 3
IU KMBO 00 BHZ P 26.14 89.82 31 1.06729032258 1.28805202259 1.06729032258 0.0 0.0 0.0 2016 6 3
IU KNTN 00 BHZ P 12.14 85.82 198 -0.170383838384 1.66495386566 -5.37154653863 0.341436382218 -0.00615342050977 3.870667308e-05 2016 6 3
IU KONO 00 BHZ P 7.99 96.9 333 0.292996996997 1.24757910993 -0.487899246133 -0.0527792638753 0.00192372091695 -1.30219197884e-05 2016 6 3
IU KOWA 00 BHZ P 19.33 99.31 512 -0.21365234375 1.24445310972 -6.65707880047 0.404250518946 -0.00773171857688 4.61504398396e-05 2016 6 3
IU LCO 00 BHZ P 0.55 94.93 471 -0.397566878981 1.63601657358 -0.309281218453 -0.0490700962281 0.000803828533691 -1.11800461438e-07 2016 6 3
IU LSZ 00 BHZ P 4.56 99.24 177 0.797079096045 1.66215751922 2.23725867672 -0.17482321878 0.00331117554561 -1.63217772699e-05 2016 6 3
IU LVC 00 BHZ P 0.67 95.07 84 -0.131654761905 1.84546017701 -0.131654761905 0.0 0.0 0.0 2016 6 3
IU MA2 00 BHZ P 6.03 96.07 1084 -0.395565498155 1.41198053289 1.44234507024 -0.10013563261 0.00188954533775 -1.26904288659e-05 2016 6 3
IU MAJO 00 BHZ P 0.21 96.54 1442 -0.811757975035 1.39708128154 0.234292290243 -0.0264305908364 -0.000750407308741 1.12787024443e-05 2016 6 3
IU MAKZ 00 BHZ P 3.37 99.29 2128 -0.670652255639 1.08258968943 -1.42219177335 0.0775542414066 -0.00177026419805 1.09513547801e-05 2016 6 3
IU MBWA 00 BHZ P 4.82 97.77 1309 -0.784982429335 1.15681132002 -1.85126655066 0.0867286952378 -0.00165546012496 7.68167363015e-06 2016 6 3
IU MIDW 00 BHZ P 22.7 88.91 38 0.338421052632 1.37518652556 0.338421052632 0.0 0.0 0.0 2016 6 3
IU NWAO 00 BHZ P 4.28 95.47 703 -0.763846372688 1.18600578532 1.27426818586 -0.118695390393 0.00260008081473 -2.00452278093e-05 2016 6 3
IU OTAV 00 BHZ P 0.72 97.74 409 0.943359413203 1.6091009152 -1.34424948549 0.26315791268 -0.00658488620121 4.26801816084e-05 2016 6 3
IU PAB 00 BHZ P 1.16 98.15 642 0.43868847352 1.1330505988 -0.449968541854 0.0317606837387 -0.000117117532401 -1.45315827787e-06 2016 6 3
IU PAYG 00 BHZ P 5.31 92.54 171 1.50214035088 1.81391652741 -3.20562098447 0.428068460783 -0.00941099959753 6.01259125905e-05 2016 6 3
IU PET 00 BHZ P 0.28 92.3 483 -0.351956521739 1.32066507205 -0.00192998432245 0.0134609617822 -0.000450998322443 1.06223005951e-06 2016 6 3
IU PMG 00 BHZ P 2.95 86.53 132 0.480348484848 1.37446024929 -0.241221646587 0.166328661611 -0.00555853091085 4.18083214885e-05 2016 6 3
IU PMSA 00 BHZ P 5.66 92.18 202 1.00710891089 1.49500326229 0.00961068669172 0.0599942038629 -0.000756087099685 1.69016230112e-06 2016 6 3
IU POHA 00 BHZ P 34.91 91.91 183 1.1530273224 1.47967774718 12.9526314277 -0.865177467504 0.01759704911 -0.000104753728131 2016 6 3
IU PTGA 00 BHZ P 14.42 85.91 83 -0.50578313253 1.38593819635 -0.50578313253 0.0 0.0 0.0 2016 6 3
IU QSPA 00 BHZ P 27.58 99.25 969 0.617007223942 1.47615231601 -17.9484378697 0.922880141406 -0.0138127922629 6.40732751708e-05 2016 6 3
IU RAO 00 BHZ P 0.45 98.74 169 -0.53500591716 1.85774549264 -1.07119612699 0.0895617764748 -0.000848099205513 -4.40907941994e-07 2016 6 3
IU RAR 00 BHZ P 11.88 93.02 255 1.1671372549 1.53305461403 -2.32414639763 0.31316857876 -0.00701177216749 4.57887773016e-05 2016 6 3
IU RCBR 00 BHZ P 9.96 90.43 270 0.39682962963 1.1114420021 -3.6368461284 0.224909949065 -0.00413849869694 2.63179120592e-05 2016 6 3
IU RSSD 00 BHZ P 0.81 99.42 1184 0.172482263514 0.926540321151 -0.00100888806872 0.00631023777634 -0.000249557120533 2.62802402056e-06 2016 6 3
IU SAML 00 BHZ P 10.09 97.29 138 -0.894507246377 1.35959729572 -0.780585625405 -0.00329806073967 0.000161165820867 -3.77455252954e-06 2016 6 3
IU SBA 00 BHZ P 14.62 95.32 562 1.7244911032 1.47182819275 -5.09841187074 0.422114275813 -0.00747970193498 3.97975769004e-05 2016 6 3
IU SDV 00 BHZ P 0.7 94.22 508 -0.230998031496 1.43232559203 1.01365428302 -0.0508606824134 -6.81307059558e-05 5.15827992243e-06 2016 6 3
IU SFJD 00 BHZ P 19.33 89.16 62 0.169209677419 1.23658527892 0.169209677419 0.0 0.0 0.0 2016 6 3
IU SJG 00 BHZ P 0.83 98.43 328 -1.21543902439 1.75170690612 0.35297918627 -0.00525380211449 -0.00220616954274 2.51739645643e-05 2016 6 3
IU SLBS 00 BHZ P 1.04 97.77 407 1.52142506143 1.29328031344 -1.99661984254 0.260327709858 -0.00538168339657 3.34028388678e-05 2016 6 3
IU SNZO 00 BHZ P 0.82 97.82 270 -0.924685185185 1.29450374043 -0.663760957817 -0.0671108495051 0.00202420244082 -1.35055731729e-05 2016 6 3
IU SSPA 00 BHZ P 15.45 97.98 595 -0.0799899159664 1.02905332909 -2.25481390947 0.156323083406 -0.00338039002679 2.22866052762e-05 2016 6 3
IU TARA 00 BHZ P 13.46 67.27 158 0.152272151899 1.65018165628 7.80171781003 -0.766438815187 0.0225173286476 -0.000195314936357 2016 6 3
IU TATO 00 BHZ P 0.3 81.47 314 0.1285 1.57246916446 -0.435851884971 0.106057162611 -0.00299928517936 2.09164763593e-05 2016 6 3
IU TEIG 00 BHZ P 5.91 97.56 244 -0.0804508196721 1.28934738079 -0.680146384651 0.108940816203 -0.00316159427395 2.20904972332e-05 2016 6 3
IU TIXI 00 BHZ P 6.07 98.5 1363 -1.13411445341 1.25463244588 -3.90213434796 0.180120271085 -0.00320325335546 1.66649998324e-05 2016 6 3
IU TRQA 00 BHZ P 6.9 95.34 174 -0.387471264368 1.38192311205 0.0152175673888 -0.0268496692551 -0.000956452550142 1.74160986604e-05 2016 6 3
IU TSUM 00 BHZ P 11.26 97.88 512 0.774236328125 1.36080338192 2.44840870073 -0.139616651323 0.00199007449962 -5.75297138507e-06 2016 6 3
IU TUC 00 BHZ P 2.19 99.48 1115 1.13589237668 1.15400325815 -0.4881146396 0.0869011039532 -0.00191980292171 1.38672650723e-05 2016 6 3
IU ULN 00 BHZ P 5.37 98.74 1606 -0.443196762142 1.10097158729 -0.674203585352 0.0199639077688 -0.000312399943644 6.57466358244e-07 2016 6 3
IU WAKE 00 BHZ P 20.18 91.29 81 -0.107901234568 1.48420493535 -0.107901234568 0.0 0.0 0.0 2016 6 3
IU WCI 00 BHZ P 8.88 95.69 448 -0.618372767857 1.29145508933 1.90687957675 -0.111830450624 0.000622169149943 5.68879999705e-06 2016 6 3
IU WVT 00 BHZ P 7.19 99.49 1009 -1.004703667 1.17992643721 0.410195705775 -0.0364260119684 -0.00072405249587 1.28992273042e-05 2016 6 3
IU XMAS 00 BHZ P 23.04 91.36 135 1.7270962963 1.41342316484 3.21708508547 -0.128599363479 0.00230997708589 -8.91577197008e-06 2016 6 3
IU YAK 00 BHZ P 4.04 97.64 987 -1.24547720365 1.26774707944 -3.37713314097 0.110510771621 -0.00150383809712 5.50748614247e-06 2016 6 3
IU YSS 00 BHZ P 1.19 96.78 879 -0.0374323094425 1.51393356307 1.26129148505 -0.0903783082191 0.00150228819935 -7.88382613143e-06 2016 6 3
IV BOB -- BHZ P 0.58 96.95 536 0.869766791045 0.994896058863 0.486362678379 0.0494406961651 -0.00105330498874 6.03304687365e-06 2016 6 3
IV MGAB -- BHZ P 0.68 98.33 412 0.365121359223 1.10033358792 0.348341764861 0.0658366177125 -0.00190245966922 1.26809437469e-05 2016 6 3
IV MONC -- BHZ P 0.26 92.14 262 0.653561068702 0.93983068607 1.27055834175 -0.0819083936025 0.00181571286169 -1.09563939289e-05 2016 6 3
IV MRVN -- BHZ P 0.57 98.0 345 -0.444971014493 1.06458923691 -0.6615163353 -0.0490538965532 0.00174398213226 -1.21901216872e-05 2016 6 3
IV PTCC -- BHZ P 0.08 98.27 813 -0.202338253383 1.00823851539 -0.880759611811 0.0498713450814 -0.00110197269557 7.5871316459e-06 2016 6 3
IV SALO -- BHZ P 0.14 98.91 281 0.393430604982 1.12296633154 -0.364070293785 0.0448548735304 -0.000646706581758 3.13561031102e-06 2016 6 3
IW SMCO 00 BHZ P 2.66 99.28 859 0.77508032596 0.988742380942 0.452020913741 -0.00987147170945 0.000205679351382 -4.17874671778e-08 2016 6 3
JP JCJ -- BHZ P 0.96 68.63 269 -0.631858736059 1.64394108348 -0.377535458179 0.0426215681709 -0.00234066885088 2.14640400885e-05 2016 6 3
JP JEM -- BHZ P 0.31 86.15 93 -0.218064516129 1.44110107215 -0.218064516129 0.0 0.0 0.0 2016 6 3
JP JEW -- BHZ P 0.36 89.15 481 0.287037422037 1.32956516648 0.266043365232 0.0358112894977 -0.00141613244022 1.19799291727e-05 2016 6 3
JP JGF -- BHZ P 0.65 95.38 899 -0.0765817575083 1.26424534333 0.978030469071 -0.0437013974514 2.68185465613e-05 2.25397908113e-06 2016 6 3
JP JHJ2 -- BHZ P 0.12 75.12 352 0.101346590909 1.54285584509 -0.280467584898 0.098085454435 -0.00302531494339 2.24750336627e-05 2016 6 3
JP JHS -- BHZ P 1.9 93.07 1049 0.0195452812202 1.40018660565 0.920827499945 0.00690090578121 -0.0014305541892 1.37306321078e-05 2016 6 3
JP JKA -- BHZ P 1.28 95.42 35 -0.455714285714 2.78171263974 -0.455714285714 0.0 0.0 0.0 2016 6 3
JP JMM -- BHZ P 0.5 94.67 916 -0.771997816594 1.28809370395 -1.72506399841 0.109732165869 -0.00274301643655 1.97057289212e-05 2016 6 3
JP JMN -- BHZ P 1.52 92.29 715 0.22073006993 1.21132583502 0.710652403773 0.000626064163852 -0.00071304530651 7.06531195182e-06 2016 6 3
JP JMZ -- BHZ P 2.3 84.28 105 0.105104761905 1.50745312418 -0.924904371339 0.102266147114 -0.00213017230765 1.10482058471e-05 2016 6 3
JP JNU -- BHZ P 0.2 96.58 1120 -0.0900991071429 1.58854075888 0.948928063572 0.0181015330038 -0.00219811583752 2.17108744672e-05 2016 6 3
JP JOW -- BHZ P 0.36 86.3 622 0.448747588424 1.34241795413 0.12268855382 0.0968737937941 -0.00343957631631 2.80144536571e-05 2016 6 3
JP JSD -- BHZ P 0.85 87.14 819 -0.812877899878 1.16383428661 -0.549603736498 0.00620892548906 -0.000870987663262 9.92516258898e-06 2016 6 3
JP JSG -- BHZ P 0.95 85.07 154 1.04233766234 1.48550963162 1.83280190522 -0.0236388986002 -0.00054693372814 5.66796419422e-06 2016 6 3
JP JSU -- BHZ P 0.24 88.93 514 -0.148626459144 1.49115094177 0.19635890926 0.0433402687724 -0.00203789803718 1.62767389143e-05 2016 6 3
