network station location channel phase dist_min_res dist_max_res n_data mean std_dev coeff0 coeff1 coeff2 coeff3 year month day
CN GAC -- BHZ P 18.91 96.73 158 -0.520569620253 0.92160222824 -9.57694586082 0.570552442992 -0.0104843940653 5.90549697219e-05 2016 5 31
CN ICQ -- BHZ P 17.12 86.61 66 -0.418636363636 0.945053692188 -2.25368379758 0.124584313339 -0.00272381889592 1.85592925818e-05 2016 5 31
CN INK -- BHZ P 4.19 99.08 947 -0.229157338965 1.18850614905 -2.89709018011 0.132734107469 -0.00158396357882 4.16531373729e-06 2016 5 31
CN KAPO -- BHZ P 16.75 95.99 221 -0.702882352941 1.28778350972 -7.46358793385 0.428538639352 -0.00845159284061 5.17638006923e-05 2016 5 31
CN MNTQ -- BHZ P 20.81 92.24 49 -0.121204081633 1.14937270898 3.05717136189 -0.0835039303405 -0.000443445642967 1.33980685027e-05 2016 5 31
CN PNT -- BHZ P 2.28 95.93 349 0.637793696275 0.893755799187 1.58432283577 -0.075387488463 0.00167636893083 -1.08070512154e-05 2016 5 31
CN RES -- BHZ P 6.36 99.36 490 -0.0526816326531 1.16542680978 -1.52467879448 0.0606428716721 -0.00103114577101 6.70435478664e-06 2016 5 31
CN SADO -- BHZ P 16.14 97.7 180 -0.798277777778 1.11545572547 -5.75065890159 0.277630152296 -0.00488624623183 2.7612666035e-05 2016 5 31
CN SCHQ -- BHZ P 13.31 96.04 347 -0.394478386167 1.06134903875 0.272252907775 -0.0771768330005 0.0019905774583 -1.41183419957e-05 2016 5 31
CN ULM -- BHZ P 8.52 98.88 421 -1.19010451306 1.32390143983 -4.03923239492 0.114769357969 -0.00164996786857 9.12798816057e-06 2016 5 31
CN VLDQ -- BHZ P 18.52 94.28 170 -0.461205882353 1.1062277278 -0.249663031071 0.0422243841628 -0.00173142136649 1.46206001322e-05 2016 5 31
CN WALA -- BHZ P 5.97 97.49 337 0.3946884273 1.03659296594 1.07293478517 -0.0806394201465 0.00191346627071 -1.22458469544e-05 2016 5 31
CN WHY -- BHZ P 7.2 93.02 105 0.8062 1.46678564319 -0.292286863342 0.0600529681238 -0.00019656727546 -5.25872745126e-06 2016 5 31
CU ANWB 00 BHZ P 0.38 80.78 88 -2.10403409091 1.22504877171 -0.602604283856 0.00898496302551 -0.00275492866791 3.20340134042e-05 2016 5 31
CU BBGH 00 BHZ P 1.21 46.22 20 1.4135 1.3156318274 1.47446900849 -0.0657111959585 0.00264142166282 -1.98181932267e-05 2016 5 31
CU BCIP 00 BHZ P 1.9 97.77 147 0.450857142857 1.70978148888 -2.09955856497 0.265534707847 -0.00554098630984 3.00632421485e-05 2016 5 31
CU GRGR 00 BHZ P 1.22 80.48 88 0.152784090909 1.68026486999 0.695148402095 0.0911505946507 -0.00491970238683 4.50913951221e-05 2016 5 31
CU GRTK 00 BHZ P 3.2 93.33 70 0.000171428571429 1.70816846547 -2.99416836692 0.330817543397 -0.00834733305017 5.85101279068e-05 2016 5 31
CU GTBY 00 BHZ P 0.82 93.01 143 0.473412587413 1.69426184155 -1.6607407082 0.301201800421 -0.00857288031257 6.14649493517e-05 2016 5 31
CU MTDJ 00 BHZ P 2.04 93.39 142 0.597014084507 1.62577523673 -3.04988208091 0.41577490039 -0.0106329797082 7.32357811046e-05 2016 5 31
CU SDDR 00 BHZ P 0.98 95.52 161 0.835863354037 1.47619409503 -0.515145124154 0.195323051775 -0.00543888125932 3.73461168364e-05 2016 5 31
CU TGUH 00 BHZ P 0.71 92.3 209 0.651507177033 1.4287381439 -0.207005222011 0.133158810303 -0.00365982836422 2.6000748539e-05 2016 5 31
CX MNMCX -- BHZ P 2.31 97.09 28 0.48325 2.37288479883 -0.127402313806 0.146131551634 -0.00630377650165 5.43795896982e-05 2016 5 31
CZ KHC -- BHZ P 2.05 98.31 489 0.376985685072 1.12021027821 -0.377732663628 -0.0213953450893 0.000944401878248 -6.14940330904e-06 2016 5 31
C GO02 -- BHZ P 1.05 93.95 72 -0.225694444444 1.2795342753 0.309632487456 -0.01629020151 -0.00079089899246 1.28854766667e-05 2016 5 31
C GO03 -- BHZ P 1.16 95.37 282 -0.206205673759 1.53555160788 0.520845462559 -0.165007955715 0.00398771279242 -2.28389522164e-05 2016 5 31
C GO04 -- BHZ P 0.17 94.28 276 -0.407028985507 1.59832658373 -0.403248308716 -0.0286990640746 0.0008045236537 -2.67885581938e-06 2016 5 31
C GO05 -- BHZ P 0.15 95.02 315 -0.759428571429 1.37819125574 -1.09902640629 0.0361307119593 -0.00161099776604 1.78776790355e-05 2016 5 31
