WM AVE -- BHZ 2015 105 2.516580e+09 0.020000 3
GE BKB -- BHZ 2015 105 6.291400e+08 0.020000 3
GE BKNI -- BHZ 2015 105 6.291400e+08 0.020000 3
GE BNDI -- BHZ 2015 105 6.291450e+08 0.020000 3
GE BOAB -- BHZ 2015 105 1.500000e+09 0.100000 3
WM CART -- BHZ 2015 105 2.516580e+09 0.020000 3
GE CSS -- BHZ 2015 105 2.516600e+09 0.020000 3
GE DAG -- BHZ 2015 105 6.089300e+08 0.020000 3
G AIS 00 BHZ 2015 105 2.516610e+09 0.020000 3
G ATD 00 BHZ 2015 105 5.972750e+09 0.020000 3
G CAN 00 BHZ 2015 105 5.788280e+09 0.030000 3
G CLF 00 BHZ 2015 105 2.516640e+09 0.030000 3
G CRZF 00 BHZ 2015 105 4.140630e+09 0.010000 3
G ECH 10 BHZ 2015 105 4.086940e+09 0.010000 3
G FDF 00 BHZ 2015 105 2.516640e+09 0.030000 3
G HDC 00 BHZ 2015 105 2.516640e+09 0.030000 3
G KIP 00 BHZ 2015 105 5.971010e+09 0.050000 3
G MBO 00 BHZ 2015 105 5.041680e+09 0.030000 3
G PAF 00 BHZ 2015 105 5.922500e+09 0.030000 3
G PEL 00 BHZ 2015 105 5.825190e+09 0.030000 3
G PPTF 00 BHZ 2015 105 5.680760e+09 0.020000 3
G RER 00 BHZ 2015 105 5.670760e+09 0.020000 3
G SANVU 00 BHZ 2015 105 2.516640e+09 0.030000 3
US WUAZ 00 BHZ 2015 105 6.291450e+08 0.050000 3
US MIAR 00 BHZ 2015 105 6.291450e+08 0.050000 3
US TPNV 00 BHZ 2015 105 6.291450e+08 0.050000 3
GT VNDA 00 BHZ 2015 105 7.639500e+09 1.000000 3
IU XMAS 00 BHZ 2015 105 2.447790e+09 0.020000 3
IU WAKE 00 BHZ 2015 105 2.447790e+09 0.020000 3
IU SNZO 00 BHZ 2015 105 3.412990e+09 0.020000 3
GT DBIC 00 BHZ 2015 105 7.783530e+09 1.000000 3
US KVTX 00 BHZ 2015 105 6.291450e+08 0.050000 3
GT LBTB 00 BHZ 2015 105 7.595560e+09 1.000000 3
CU BBGH 00 BHZ 2015 105 2.436090e+09 0.050000 3
IU PTCN 00 BHZ 2015 105 2.447790e+09 0.020000 3
IC SSE 00 BHZ 2015 105 5.663980e+09 0.050000 3
IU BBSR 00 BHZ 2015 105 1.974680e+09 0.020000 3
US CNNC 00 BHZ 2015 105 6.291450e+08 0.050000 3
ND KOUNC 00 BHZ 2015 105 1.282570e+11 0.050000 3
ND MARNC 00 BHZ 2015 105 1.282570e+11 0.050000 3
ND ONTNC 00 BHZ 2015 105 1.282570e+11 0.050000 3
MN IDI -- BHZ 2015 105 8.287360e+09 0.020000 3
IV MGAB -- BHZ 2015 105 1.500000e+09 0.200000 3
IV MONC -- BHZ 2015 105 1.500000e+09 0.200000 3
IV MRVN -- BHZ 2015 105 1.500000e+09 0.200000 3
MN PDG -- BHZ 2015 105 7.719360e+08 0.020000 3
IV PTCC -- BHZ 2015 105 1.179650e+09 0.200000 3
GE DSB -- BHZ 2015 105 6.380900e+08 0.020000 3
GE EIL -- BHZ 2015 105 2.516600e+09 0.020000 3
GE FAKI -- BHZ 2015 105 6.291400e+08 0.020000 3
GE FLT1 -- BHZ 2015 105 2.516600e+09 0.020000 3
GE GENI -- BHZ 2015 105 6.291450e+08 0.020000 3
GE GSI -- BHZ 2015 105 6.291400e+08 0.020000 3
GE HALK -- BHZ 2015 105 6.291450e+08 0.020000 3
GE HLG -- BHZ 2015 105 5.880000e+08 0.020000 3
GE IBBN -- BHZ 2015 105 5.880000e+08 0.020000 3
GE ISP 00 BHZ 2015 105 4.278186e+09 0.020000 3
GE JAGI -- BHZ 2015 105 6.291400e+08 0.020000 3
GE KARP -- BHZ 2015 105 5.880000e+08 0.020000 3
GE KBS 10 BHZ 2015 105 6.291400e+08 0.020000 3
GE LHMI -- BHZ 2015 105 6.291400e+08 0.020000 3
GE LUWI -- BHZ 2015 105 6.291400e+08 0.020000 3
G SPB 00 BHZ 2015 105 5.789880e+09 0.020000 3
G SSB 00 BHZ 2015 105 5.536540e+09 0.020000 3
G TAM 00 BHZ 2015 105 3.885600e+09 0.010000 3
G TAOE 00 BHZ 2015 105 7.878980e+08 0.020000 3
G UNM 00 BHZ 2015 105 5.664120e+09 0.030000 3
IU HNR 00 BHZ 2015 105 2.462890e+09 0.020000 3
IU TIXI 00 BHZ 2015 105 4.352010e+09 0.050000 3
GT PLCA 00 BHZ 2015 105 7.820540e+09 1.000000 3
GT CPUP 00 BHZ 2015 105 7.864320e+09 1.000000 3
US HAWA 00 BHZ 2015 105 6.291450e+08 0.050000 3
IU MIDW 00 BHZ 2015 105 3.355440e+10 0.020000 3
IU MAKZ 00 BHZ 2015 105 2.499800e+09 0.020000 3
IU HKT 00 BHZ 2015 105 4.313420e+09 0.050000 3
CU BCIP 00 BHZ 2015 105 2.436090e+09 0.050000 3
IU ADK 00 BHZ 2015 105 4.280920e+09 0.050000 3
IC WMQ 00 BHZ 2015 105 5.702570e+09 0.050000 3
IC BJT 00 BHZ 2015 105 5.444200e+09 0.050000 3
IU GNI 00 BHZ 2015 105 5.620580e+09 0.050000 3
IU KEV 00 BHZ 2015 105 5.939130e+09 0.050000 3
IU RAO 00 BHZ 2015 105 2.447790e+09 0.020000 3
PL OJC -- BHZ 2015 105 5.079740e+09 1.000000 3
AT AKUT -- BHZ 2015 105 6.291400e+08 1.000000 3
AU GIRL -- BHZ 2015 105 2.508770e+09 0.200000 3
AU MTN -- BHZ 2015 105 2.506580e+09 5.000000 3
GE LVC 10 BHZ 2015 105 2.516580e+09 0.020000 3
WM MAHO -- BHZ 2015 105 2.516580e+09 0.020000 3
GE MALK -- BHZ 2015 105 6.291450e+08 0.020000 3
GE MATE -- BHZ 2015 105 5.880000e+08 0.020000 3
GE MMRI -- BHZ 2015 105 6.291400e+08 0.020000 3
CX MNMCX -- BHZ 2015 105 6.291450e+08 0.020000 3
GE MORC -- BHZ 2015 105 6.298200e+08 0.020000 3
GE MTE -- BHZ 2015 105 6.475900e+08 0.020000 3
GE PMBI -- BHZ 2015 105 6.291400e+08 0.020000 3
GE PMG 10 BHZ 2015 105 3.366510e+10 0.040000 3
GE PSZ -- BHZ 2015 105 5.880000e+08 0.020000 3
GE PUL -- BHZ 2015 105 6.020100e+08 0.020000 3
GE RGN -- BHZ 2015 105 5.957300e+08 0.020000 3
GE RUE -- BHZ 2015 105 6.150000e+08 0.020000 3
GE SANI -- BHZ 2015 105 6.291450e+08 0.020000 3
IU HRV 00 BHZ 2015 105 5.903900e+09 0.050000 3
IC QIZ 00 BHZ 2015 105 4.244630e+09 0.050000 3
IC ENH 00 BHZ 2015 105 4.338580e+09 0.050000 3
IC KMI 00 BHZ 2015 105 5.403940e+09 0.050000 3
US BRAL 00 BHZ 2015 105 6.291450e+08 0.050000 3
CU GRTK 00 BHZ 2015 105 2.436090e+09 0.050000 3
CU GRGR 00 BHZ 2015 105 2.436090e+09 0.050000 3
IU TEIG 00 BHZ 2015 105 2.447790e+09 0.020000 3
IU SBA 00 BHZ 2015 105 2.447790e+09 0.020000 3
IU TRQA 00 BHZ 2015 105 3.247340e+09 0.020000 3
IU NWAO 00 BHZ 2015 105 3.325240e+09 0.020000 3
CU MTDJ 00 BHZ 2015 105 2.436090e+09 0.050000 3
IU DAV 00 BHZ 2015 105 2.447790e+09 0.020000 3
DK MUD -- BHZ 2015 105 6.359426e+08 0.020000 3
AU RIV -- BHZ 2015 105 3.367040e+09 0.200000 3
NN PRN -- HHZ 2015 105 7.499790e+08 0.400000 3
AT SKAG -- BHZ 2015 105 6.291400e+08 1.000000 3
GE SANT -- BHZ 2015 105 6.150000e+08 0.020000 3
GE SAUI -- BHZ 2015 105 6.291400e+08 0.020000 3
GE SBV -- BHZ 2015 105 2.516580e+09 0.020000 3
GE SFJD 00 BHZ 2015 105 4.026528e+09 0.020000 3
WM SFS -- BHZ 2015 105 6.150000e+08 0.020000 3
GE SLIT -- BHZ 2015 105 5.880000e+08 0.020000 3
GE SMRI -- BHZ 2015 105 6.291400e+08 0.020000 3
GE SNAA -- BHZ 2015 105 5.880000e+08 0.020000 3
GE SOCY -- BHZ 2015 105 2.516600e+09 0.020000 3
GE SOEI -- BHZ 2015 105 6.291400e+08 0.020000 3
GE SUMG -- BHZ 2015 105 1.200000e+09 1.000000 3
TT TATN 00 BHZ 2015 105 2.783860e+09 0.050000 3
TT THTN 00 BHZ 2015 105 2.798505e+09 0.020000 3
IU JOHN 00 BHZ 2015 105 2.490410e+09 0.020000 3
IU KNTN 00 BHZ 2015 105 2.516580e+09 0.020000 3
IC LSA 00 BHZ 2015 105 5.628750e+09 0.050000 3
IU CHTO 00 BHZ 2015 105 1.974680e+09 0.020000 3
CU GTBY 00 BHZ 2015 105 2.436090e+09 0.050000 3
IU SJG 00 BHZ 2015 105 4.377780e+09 0.050000 3
IU COR 00 BHZ 2015 105 5.844640e+09 0.050000 3
IU RAR 00 BHZ 2015 105 3.441670e+09 0.020000 3
IU YAK 00 BHZ 2015 105 4.281540e+09 0.050000 3
IU MA2 00 BHZ 2015 105 3.526570e+09 0.020000 3
IU POHA 00 BHZ 2015 105 3.290010e+09 0.020000 3
AT SMY -- BHZ 2015 105 6.291400e+08 1.000000 3
AU LHI -- BHZ 2015 105 2.506580e+09 5.000000 3
UW BRAN -- BHZ 2015 105 6.309070e+08 0.200000 3
GB JSA -- BHZ 2015 105 4.791740e+08 1.000000 3
IU BILL 00 BHZ 2015 105 4.110410e+09 0.050000 3
US CBKS 00 BHZ 2015 105 6.291450e+08 0.050000 3
IU PMSA 00 BHZ 2015 105 4.167460e+09 0.050000 3
IU PET 00 BHZ 2015 105 4.281540e+09 0.050000 3
IU MBWA 00 BHZ 2015 105 3.449390e+09 0.020000 3
IU YSS 00 BHZ 2015 105 3.986260e+09 0.020000 3
CU ANWB 00 BHZ 2015 105 2.436090e+09 0.050000 3
CU TGUH 00 BHZ 2015 105 2.436090e+09 0.050000 3
IU TATO 00 BHZ 2015 105 3.362750e+09 0.020000 3
IU KOWA 00 BHZ 2015 105 3.262830e+10 0.020000 3
US KSU1 00 BHZ 2015 105 5.043650e+08 1.000000 3
FR RUSF 01 BHZ 2015 105 1.610610e+11 0.050000 3
TM TMDB -- BHZ 2015 105 3.890560e+10 1.000000 3
GE KBS 00 BHZ 2015 105 1.088800e+09 0.020000 3
GE LVC 00 BHZ 2015 105 4.026530e+09 0.020000 3
IU LCO 00 BHZ 2015 105 5.457620e+09 0.050000 3
IU AFI 00 BHZ 2015 105 5.485640e+09 0.050000 3
IU INCN 00 BHZ 2015 105 5.578250e+09 0.050000 3
IU CASY 00 BHZ 2015 105 4.207720e+09 0.050000 3
IM TX31 -- BHZ 2015 105 1.313130e+09 1.000000 0
IU DWPF 00 BHZ 2015 105 2.847090e+09 0.020000 3
CU SDDR 00 BHZ 2015 105 2.436090e+09 0.050000 3
IU COLA 00 BHZ 2015 105 3.377320e+09 0.020000 3
IU KONO 00 BHZ 2015 105 5.399660e+09 0.050000 3
NZ KHZ 10 HHZ 2015 105 2.516580e+09 1.000000 3
GT LPAZ 00 BHZ 2015 105 7.626490e+09 1.000000 3
IU SSPA 00 BHZ 2015 105 3.672530e+09 0.020000 3
IU WVT 00 BHZ 2015 105 5.650560e+09 0.050000 3
US WVOR 00 BHZ 2015 105 6.291450e+08 0.050000 3
IU GUMO 00 BHZ 2015 105 3.318330e+09 0.020000 3
NZ OUZ 10 HHZ 2015 105 2.516580e+09 1.000000 3
PL KWP -- BHZ 2015 105 6.150000e+08 0.020000 3
AU KDU -- BHZ 2015 105 2.508770e+09 0.200000 3
IC HIA 00 BHZ 2015 105 5.595200e+09 0.050000 3
IU ULN 00 BHZ 2015 105 4.170810e+09 0.050000 3
US JCT 00 BHZ 2015 105 6.291450e+08 0.050000 3
IU MAJO 00 BHZ 2015 105 6.007140e+09 0.050000 3
GT BOSA 00 BHZ 2015 105 7.754950e+09 1.000000 3
CI PHL -- BHZ 2015 105 4.251990e+09 0.030000 3
SS COI -- BHZ 2015 105 6.291450e+08 1.000000 3
PL KSP -- BHZ 2015 105 5.079740e+09 1.000000 3
PM PESTR -- BHZ 2015 105 1.697970e+09 1.000000 3
US NLWA 00 BHZ 2015 105 6.291450e+08 0.050000 3
IU CCM 00 BHZ 2015 105 5.122080e+09 0.050000 3
US WMOK 00 BHZ 2015 105 6.291450e+08 0.050000 3
IU RCBR 00 BHZ 2015 105 3.424230e+09 0.020000 3
C GO03 -- BHZ 2015 105 5.020650e+08 0.200000 3
C GO10 -- BHZ 2015 105 5.020650e+08 0.200000 3
CZ KHC -- BHZ 2015 105 6.271920e+08 0.200000 3
AU FITZ -- BHZ 2015 105 1.009730e+10 0.200000 3
IC XAN 00 BHZ 2015 105 5.823370e+09 0.050000 3
IC MDJ 00 BHZ 2015 105 5.761290e+09 0.050000 3
IU RSSD 00 BHZ 2015 105 3.321890e+09 0.020000 3
AU MANU -- BHZ 2015 105 2.517040e+09 0.200000 3
IU QSPA 00 BHZ 2015 105 3.232970e+09 0.020000 3
IU TUC 00 BHZ 2015 105 5.324580e+09 0.050000 3
IU CTAO 00 BHZ 2015 105 5.497890e+09 0.050000 3
AU RABL -- BHZ 2015 105 2.508770e+09 0.200000 3
AU XMI -- BHZ 2015 105 2.506580e+09 5.000000 3
IW SMCO 00 BHZ 2015 105 1.247330e+09 1.000000 3
NZ URZ 10 HHZ 2015 105 4.194300e+09 1.000000 3
NZ ODZ 10 HHZ 2015 105 2.516580e+09 1.000000 3
IU FURI 00 BHZ 2015 105 4.125510e+09 0.050000 3
IU ANMO 00 BHZ 2015 105 3.404090e+09 0.020000 3
IU PAB 00 BHZ 2015 105 5.948040e+09 0.050000 3
MI SARN -- BHZ 2015 105 4.378540e+09 1.000000 3
IU ANTO 00 BHZ 2015 105 3.888950e+09 0.020000 3
AK TNA -- BHZ 2015 105 5.018140e+08 0.300000 3
AT CRAG -- BHZ 2015 105 6.291400e+08 1.000000 3
