GT CPUP -26.330640 -57.330870 105.000000
ND KOUNC -20.5507 164.2861 88.0
IU LVC -22.612700 -68.911100 2960.000000 2014 3 13
IU KONO 59.649100 9.598200 216.000000 2014 3 13
IU GNI 40.148000 44.741000 1609.000000 2014 3 13
US CNNC 35.239300 -77.890100 29.000000 2014 3 13
IU TATO 24.973500 121.497100 160.000000 2014 3 13
IU DWPF 28.110300 -81.432700 30.000000 2014 3 13
CU GRGR 12.132400 -61.654000 195.000000 2014 3 13
IU PAB 39.544600 -4.349900 950.000000 2014 3 13
IM PD31 42.767200 -109.558097 2219.000000 2014 3 13
LX GGNV 38.718500 -9.150500 77.000000 2014 3 13
PL KWP 49.631401 22.707500 448.000000 2014 3 13
PL OJC 50.219501 19.798401 391.000000 2014 3 13
PS PSI 2.693800 98.923700 987.000000 2014 3 13
NZ OUZ -35.221520 173.595960 63.000000 2014 3 13
GE BNDI -4.522400 129.904500 16.000000 2014 3 13
WM CART 37.586800 -1.001200 65.000000 2014 3 13
GE CISI -7.555700 107.815300 544.000000 2014 3 13
GE CSS 34.961102 33.331001 396.000000 2014 3 13
GE DAG 76.771301 -18.655001 23.000000 2014 3 13
GE DAMY 14.572500 44.391701 2488.000000 2014 3 13
GE DSB 53.245201 -6.376200 236.000000 2014 3 13
GE EIL 29.669901 34.951199 210.000000 2014 3 13
GE FAKI -2.919250 132.248886 136.000000 2014 3 13
GE FLT1 52.330600 11.237200 100.000000 2014 3 13
GE GENI -2.592700 140.167800 47.000000 2014 3 13
GE HALK 6.087700 80.680600 120.000000 2014 3 13
GE HLG 54.184700 7.883900 41.000000 2014 3 13
GE IBBN 52.306301 7.759200 140.000000 2014 3 13
GE ISP 37.843300 30.509300 1100.000000 2014 3 13
US TPNV 36.948800 -116.249500 1600.000000 2014 3 13
IU TUC 32.309800 -110.784700 910.000000 2014 3 13
IU COR 44.585500 -123.304600 110.000000 2014 3 13
IU TSUM -19.202200 17.583800 1260.000000 2014 3 13
IU CCM 38.055700 -91.244600 222.000000 2014 3 13
IU CTAO -20.088200 146.254500 357.000000 2014 3 13
US CBKS 38.814000 -99.737400 677.000000 2014 3 13
IU PTGA -0.730800 -59.966600 237.000000 2014 3 13
CU ANWB 17.668530 -61.785570 39.000000 2014 3 13
IU PET 53.023300 158.649900 110.000000 2014 3 13
IU GUMO 13.589300 144.868400 170.000000 2014 3 13
IU ADK 51.882300 -176.684200 130.000000 2014 3 13
IU YSS 46.958700 142.760400 150.000000 2014 3 13
IU MBWA -21.159000 119.731300 190.000000 2014 3 13
US KVTX 27.545900 -97.892900 14.600000 2014 3 13
PL KSP 50.842800 16.293100 353.000000 2014 3 13
GB JSA 49.187800 -2.171698 39.000000 2014 3 13
GB MCH1 51.997330 -2.998330 219.000000 2014 3 13
GE JAGI -8.470200 114.152100 171.000000 2014 3 13
GE KAAM 0.492640 72.994858 1.000000 2014 3 13
GE KARP 35.547200 27.161200 528.000000 2014 3 13
GE KBS 78.925598 11.941700 77.000000 2014 3 13
GE LHMI 5.228800 96.947197 3.000000 2014 3 13
GE LUWI -1.041800 122.771698 6.000000 2014 3 13
WM MAHO 39.895900 4.266500 15.000000 2014 3 13
GE MALK 8.396820 80.542540 113.000000 2014 3 13
GE MATE 40.649071 16.704420 494.000000 2014 3 13
GE MMRI -8.635700 122.237602 137.000000 2014 3 13
GE MNAI -4.360500 102.955704 154.000000 2014 3 13
CX MNMCX -19.131080 -69.595530 2304.000000 2014 3 13
IU HNR -9.438700 159.947500 100.000000 2014 3 13
CU BCIP 9.166500 -79.837300 61.000000 2014 3 13
IU RAO -29.245000 -177.929000 60.000000 2014 3 13
CU GTBY 19.926800 -75.110800 79.000000 2014 3 13
IU BBSR 32.371299 -64.696299 30.000000 2014 3 13
US WVOR 42.433900 -118.636700 1344.000000 2014 3 13
