IU YSS 00 BHZ 2010 58 9.968019e+08 0.150000 3
JP ASAJ -- BHZ 2010 58 1.006940e+09 0.150000 3
JP JHJ2 -- BHZ 2010 58 1.006940e+09 0.150000 3
JP JNU -- BHZ 2010 58 1.006940e+09 0.150000 3
JP YOJ -- BHZ 2010 58 1.006940e+09 0.150000 3
KN KBK -- BHZ 2010 58 7.896156e+08 0.150000 3
KN TKM2 -- BHZ 2010 58 7.896156e+08 0.150000 3
KN ULHL -- BHZ 2010 58 7.896156e+08 0.150000 3
KN USP -- BHZ 2010 58 7.896156e+08 0.150000 3
KZ ABKAR -- BHZ 2010 58 3.956722e+09 0.150000 4
KZ KKAR -- BHZ 2010 58 3.956722e+09 0.150000 4
KZ VOS -- BHZ 2010 58 6.411417e+08 0.150000 3
LB TPH -- BHZ 2010 58 8.722637e+08 0.150000 3
LX GGNV -- BHZ 2010 58 2.102578e+09 0.150000 3
MN BNI -- BHZ 2010 58 6.393307e+08 0.150000 3
MN DIVS -- BHZ 2010 58 1.086496e+09 0.150000 3
MN TUE -- BHZ 2010 58 6.381732e+08 0.150000 3
MN VLC -- BHZ 2010 58 6.206019e+08 0.150000 3
MS BTDF -- BHZ 2010 58 1.007237e+09 0.150000 3
MY IPM -- BHZ 2010 58 6.292592e+08 0.150000 3
MY KKM -- BHZ 2010 58 6.292592e+08 0.150000 3
MY LDM -- BHZ 2010 58 6.292592e+08 0.150000 3
MY SBM -- BHZ 2010 58 6.292592e+08 0.150000 3
NA SEUS -- BHZ 2010 58 6.261611e+08 0.150000 3
NA SMRT -- BHZ 2010 58 6.261611e+08 0.150000 3
NM BLO -- BHZ 2010 58 8.402101e+08 0.150000 3
NO SPB2 00 BHZ 2010 58 1.016781e+09 0.150000 3
PM PESTR -- BHZ 2010 58 1.697963e+09 0.150000 3
PR SMN1 -- BHZ 2010 58 8.313020e+08 0.150000 3
PS PATS -- BHZ 2010 58 9.524914e+08 0.150000 3
PS PSI -- BHZ 2010 58 9.051003e+08 0.150000 3
RO BUR31 -- BHZ 2010 58 3.973198e+09 0.150000 4
SS SAIP 02 BHZ 2010 58 9.481637e+07 0.150000 3
SV SNET -- BHZ 2010 58 6.294547e+08 0.150000 3
TA 035A -- BHZ 2010 58 6.309063e+08 0.150000 3
TA 035Z -- BHZ 2010 58 6.309063e+08 0.150000 3
