CN FRB 63.746900 -68.545100 25.000000 2016 8 5 -- BHZ 0.000000 -90.000000
CN KAPO 49.450400 -82.507900 210.000000 2016 8 5 -- BHZ 0.000000 -90.000000
II COCO -12.190100 96.834900 1.000000 2016 8 5 00 BHZ 0.000000 -90.000000
LX MORF 37.304323 -8.652672 560.000000 2016 8 5 -- BHZ 0.000000 -90.000000
GB JSA 49.187800 -2.171698 39.000000 2016 8 5 -- BHZ 0.000000 -90.000000
C1 VA02 -27.160300 -109.434500 49.000000 2016 8 5 -- BHZ 0.000000 -90.000000
AK TNA 65.559800 -167.926700 74.000000 2016 8 5 -- BHZ 0.000000 -90.000000
GE BKB -1.107300 116.904800 110.000000 2016 8 5 -- BHZ 0.000000 -90.000000
GE KBS 78.925598 11.941700 77.000000 2016 8 5 10 BHZ 0.000000 -90.000000
GE KBS 78.925598 11.941700 77.000000 2016 8 5 00 BHZ 0.000000 -90.000000
GE GSI 1.303900 97.575500 107.000000 2016 8 5 -- BHZ 0.000000 -90.000000
GE KARP 35.547100 27.161060 524.000000 2016 8 5 -- BHZ 0.000000 -90.000000
GE APE 37.068901 25.530600 620.000000 2016 8 5 -- BHZ 0.000000 -90.000000
IU TSUM -19.202200 17.583800 1260.000000 2016 8 5 00 BHZ 0.000000 -90.000000
IU PAB 39.544600 -4.349900 950.000000 2016 8 5 00 BHZ 0.000000 -90.000000
US ACSO 40.231900 -82.982000 288.000000 2016 8 5 00 BHZ 0.000000 -90.000000
IU PTCN -25.071300 -130.095300 218.000000 2016 8 5 00 BHZ 0.000000 -90.000000
IU AFI -13.909300 -171.777300 705.000000 2016 8 5 00 BHZ 0.000000 -90.000000
CU TGUH 14.057000 -87.273000 1151.000000 2016 8 5 00 BHZ 0.000000 -90.000000
US JCT 30.479400 -99.802200 591.000000 2016 8 5 00 BHZ 0.000000 -90.000000
US TZTN 36.543900 -83.549000 394.000000 2016 8 5 00 BHZ 0.000000 -90.000000
US HLID 43.562500 -114.413800 1772.000000 2016 8 5 00 BHZ 0.000000 -90.000000
US VBMS 32.218510 -90.517671 16.000000 2016 8 5 00 BHZ 0.000000 -90.000000
IU TRIS -37.068100 -12.315200 58.000000 2016 8 5 00 BHZ 0.000000 -90.000000
IC HIA 49.270400 119.741400 620.000000 2016 8 5 00 BHZ 0.000000 -90.000000
IU RAO -29.245000 -177.929000 59.500000 2016 8 5 00 BHZ 0.000000 -90.000000
II KIV 43.955300 42.686300 1054.000000 2016 8 5 00 BHZ 0.000000 -90.000000
KO BZK 41.960000 34.003500 158.000000 2016 8 5 -- BHZ 0.000000 -90.000000
MY IPM 4.479500 101.025500 247.000000 2016 8 5 -- BHZ 0.000000 -90.000000
AT AKUT 54.135170 -165.771850 19.200000 2016 8 5 -- BHZ 0.000000 -90.000000
AT CRAG 55.468940 -133.122970 57.900000 2016 8 5 -- BHZ 0.000000 -90.000000
AT SKAG 59.460100 -135.328970 134.000000 2016 8 5 -- BHZ 0.000000 -90.000000
GE MATE 40.649071 16.704420 494.000000 2016 8 5 -- BHZ 0.000000 -90.000000
GE STU 48.771900 9.195000 360.000000 2016 8 5 -- BHZ 0.000000 -90.000000
GE IBBN 52.306300 7.759200 140.000000 2016 8 5 -- BHZ 0.000000 -90.000000
GE FAKI -2.919250 132.248886 136.000000 2016 8 5 -- BHZ 0.000000 -90.000000
GE DSB 53.245201 -6.376200 236.000000 2016 8 5 -- BHZ 0.000000 -90.000000
WM MAHO 39.895900 4.266500 15.000000 2016 8 5 -- BHZ 0.000000 -90.000000
GE SNAA -71.670700 -2.837900 846.000000 2016 8 5 -- BHZ 0.000000 -90.000000
IU ANMO 34.945910 -106.457200 1671.000000 2016 8 5 00 BHZ 0.000000 -90.000000
US MIAR 34.545400 -93.576500 207.000000 2016 8 5 00 BHZ 0.000000 -90.000000
US COWI 46.100300 -89.136900 523.300000 2016 8 5 00 BHZ 0.000000 -90.000000
IU KMBO -1.127100 37.252500 1930.000000 2016 8 5 00 BHZ 0.000000 -90.000000
US AGMN 48.297700 -95.861900 351.000000 2016 8 5 00 BHZ 0.000000 -90.000000
IU BILL 68.065300 166.453100 320.000000 2016 8 5 00 BHZ 0.000000 90.000000
US CNNC 35.239300 -77.890100 29.000000 2016 8 5 00 BHZ 0.000000 -90.000000
IU INCN 37.477680 126.624360 52.500000 2016 8 5 00 BHZ 0.000000 -90.000000
US AAM 42.301200 -83.656700 172.000000 2016 8 5 00 BHZ 0.000000 -90.000000
IU TUC 32.309800 -110.784700 909.000000 2016 8 5 00 BHZ 0.000000 -90.000000
IU CHTO 18.814100 98.944300 319.000000 2016 8 5 00 BHZ 0.000000 -90.000000
II BORG 64.747400 -21.326800 110.000000 2016 8 5 00 BHZ 0.000000 -90.000000
II OBN 55.114600 36.567400 160.000000 2016 8 5 00 BHZ 0.000000 -90.000000
OE DAVA 47.286700 9.880300 1602.000000 2016 8 5 -- BHZ 0.000000 -90.000000
CN MNTQ 45.500300 -73.622800 112.000000 2016 8 5 -- BHZ 0.000000 -90.000000
CN RES 74.689200 -94.896200 19.000000 2016 8 5 -- BHZ 0.000000 -90.000000
AU COEN -13.957400 143.174900 285.400000 2016 8 5 -- BHZ 0.000000 -90.000000
AU FITZ -18.102000 125.639000 110.000000 2016 8 5 -- BHZ 0.000000 -90.000000
AU LHI -31.520000 159.061300 73.700000 2016 8 5 -- BHZ 0.000000 -90.000000
GE BNDI -4.522400 129.904500 16.000000 2016 8 5 -- BHZ 0.000000 -90.000000
GE JAGI -8.470200 114.152100 171.000000 2016 8 5 -- BHZ 0.000000 -90.000000
GE CSS 34.961102 33.331001 396.000000 2016 8 5 -- BHZ 0.000000 -90.000000
GE SANI -2.049600 125.988100 30.000000 2016 8 5 -- BHZ 0.000000 -90.000000
GE BOAB 12.449300 -85.665901 381.000000 2016 8 5 -- BHZ 0.000000 -90.000000
G KIP 21.420000 -158.011200 77.000000 2016 8 5 00 BHZ 0.000000 -90.000000
CU BBGH 13.143400 -59.558800 180.000000 2016 8 5 00 BHZ 0.000000 -90.000000
IC BJT 40.018300 116.167900 137.000000 2016 8 5 00 BHZ 0.000000 -90.000000
IU ANTO 39.868000 32.793400 903.000000 2016 8 5 00 BHZ 0.000000 -90.000000
IU XMAS 2.044800 -157.445700 19.000000 2016 8 5 00 BHZ 0.000000 -90.000000
IU HRV 42.506400 -71.558300 200.000000 2016 8 5 00 BHZ 0.000000 -90.000000
IU OTAV 0.237600 -78.450800 3495.000000 2016 8 5 00 BHZ 0.000000 -90.000000
IU POHA 19.757300 -155.532600 1910.000000 2016 8 5 00 BHZ 0.000000 -90.000000
IU RSSD 44.121200 -104.035900 2022.700000 2016 8 5 00 BHZ 0.000000 -90.000000
US PKME 45.264400 -69.291700 108.500000 2016 8 5 00 BHZ 0.000000 -90.000000
CN SCHQ 54.832400 -66.833200 497.500000 2016 8 5 -- BHZ 0.000000 -90.000000
BK HUMO 42.607100 -122.956690 554.900000 2016 8 5 00 BHZ 0.000000 -90.000000
II BFO 48.330100 8.329600 589.000000 2016 8 5 00 BHZ 0.000000 -90.000000
FR RUSF 43.929000 5.482000 486.300000 2016 8 5 06 BHZ 0.000000 -90.000000
AU MAW -67.604000 62.871000 12.000000 2016 8 5 -- BHZ 0.000000 -90.000000
AU MCQ -54.498600 158.956100 14.000000 2016 8 5 -- BHZ 0.000000 -90.000000
GE EIL 29.669901 34.951199 210.000000 2016 8 5 -- BHZ 0.000000 -90.000000
GE HALK 6.087700 80.680600 120.000000 2016 8 5 -- BHZ 0.000000 -90.000000
GE HMDM 6.773140 73.182159 1.000000 2016 8 5 -- BHZ 0.000000 -90.000000
GE SANT 36.370998 25.459000 540.000000 2016 8 5 -- BHZ 0.000000 -90.000000
GE SAUI -7.982600 131.298798 110.000000 2016 8 5 -- BHZ 0.000000 -90.000000
GE VSU 58.462002 26.734699 63.000000 2016 8 5 -- BHZ 0.000000 -90.000000
GE PSZ 47.918400 19.894400 940.000000 2016 8 5 -- BHZ 0.000000 -90.000000
WM SFS 36.465600 -6.205500 21.000000 2016 8 5 -- BHZ 0.000000 -90.000000
IU SNZO -41.308700 174.704300 23.000000 2016 8 5 00 BHZ 0.000000 -90.000000
IU TEIG 20.226300 -88.276300 40.000000 2016 8 5 00 BHZ 0.000000 -90.000000
IU YAK 62.031000 129.680500 96.000000 2016 8 5 00 BHZ 0.000000 -90.000000
US LAO 46.688500 -106.223100 902.000000 2016 8 5 00 BHZ 0.000000 -90.000000
GT VNDA -77.517240 161.852820 51.000000 2016 8 5 00 BHZ 0.000000 -90.000000
US SDCO 37.745600 -105.501200 2569.000000 2016 8 5 00 BHZ 0.000000 -90.000000
US CBN 38.204600 -77.373200 70.000000 2016 8 5 00 BHZ 0.000000 -90.000000
IU RAR -21.212500 -159.773300 -73.000000 2016 8 5 00 BHZ 0.000000 -90.000000
US ISCO 39.799700 -105.613400 2743.000000 2016 8 5 00 BHZ 0.000000 -90.000000
US MSO 46.829200 -113.940600 1264.000000 2016 8 5 00 BHZ 0.000000 -90.000000
IU HKT 29.961800 -95.838400 -863.000000 2016 8 5 00 BHZ 0.000000 -90.000000
US LKWY 44.565200 -110.400000 2424.000000 2016 8 5 00 BHZ 0.000000 -90.000000
HT AGG 39.021100 22.336000 622.000000 2016 8 5 -- HHZ 0.000000 -90.000000
CN EUNU 80.053200 -86.415800 623.000000 2016 8 5 -- BHZ 0.000000 -90.000000
II KDAK 57.782800 -152.583500 152.000000 2016 8 5 00 BHZ 0.000000 -90.000000
AU NFK -29.043300 167.938900 203.000000 2016 8 5 -- BHZ 0.000000 -90.000000
AU NIUE -19.076300 -169.927200 108.800000 2016 8 5 -- BHZ 0.000000 -90.000000
GE DAG 76.771301 -18.655001 23.000000 2016 8 5 -- BHZ 0.000000 -90.000000
GE MALK 8.396820 80.542540 113.000000 2016 8 5 -- BHZ 0.000000 -90.000000
US OXF 34.511800 -89.409200 101.000000 2016 8 5 00 BHZ 0.000000 -90.000000
IU DWPF 28.110300 -81.432700 -132.000000 2016 8 5 00 BHZ 0.000000 -90.000000
US LRAL 33.039900 -86.997800 130.000000 2016 8 5 00 BHZ 0.000000 -90.000000
US NATX 31.759800 -94.661000 168.000000 2016 8 5 00 BHZ 0.000000 -90.000000
US WMOK 34.737900 -98.780700 486.000000 2016 8 5 00 BHZ 0.000000 -90.000000
IU NWAO -32.927700 117.239000 275.000000 2016 8 5 00 BHZ 0.000000 -90.000000
IU MBWA -21.159000 119.731300 182.000000 2016 8 5 00 BHZ 0.000000 -90.000000
IC QIZ 19.029100 109.844500 240.000000 2016 8 5 00 BHZ 0.000000 -90.000000
US WUAZ 35.516900 -111.373900 1592.000000 2016 8 5 00 BHZ 0.000000 -90.000000
II NNA -11.987500 -76.842200 575.000000 2016 8 5 00 BHZ 0.000000 -90.000000
II SACV 14.970200 -23.608500 387.000000 2016 8 5 00 BHZ 0.000000 -90.000000
AF SOE -32.712000 25.562000 820.000000 2016 8 5 -- BHZ 0.000000 -90.000000
BK MCCM 38.144780 -122.880180 -7.700000 2016 8 5 00 BHZ 0.000000 -90.000000
MX TLIG 17.562675 -98.566470 1136.000000 2016 8 5 -- BHZ 0.000000 -90.000000
HL ARG 36.213560 28.121220 148.000000 2016 8 5 -- HHZ 0.000000 -90.000000
PM PMOZ 32.823002 -17.197170 1027.000000 2016 8 5 -- BHZ 0.000000 -90.000000
PM ROSA 38.720829 -28.246999 310.000000 2016 8 5 -- BHZ 0.000000 -90.000000
C GO05 -35.009900 -71.930300 488.000000 2016 8 5 -- BHZ 0.000000 -90.000000
C GO10 -53.154600 -71.049800 652.000000 2016 8 5 -- BHZ 0.000000 -90.000000
C1 VA04 -33.642700 -78.829900 117.000000 2016 8 5 -- BHZ 0.000000 -90.000000
GE SFJD 66.996000 -50.621500 330.000000 2016 8 5 10 BHZ 0.000000 -90.000000
GE SUMG 72.574240 -38.461850 3200.000000 2016 8 5 -- BHZ 0.000000 -90.000000
TT TAMR 37.046900 9.109100 93.000000 2016 8 5 00 BHZ 0.000000 -90.000000
TT TATN 32.578700 10.529200 550.000000 2016 8 5 00 BHZ 0.000000 -90.000000
US WVOR 42.433900 -118.636700 1344.000000 2016 8 5 00 BHZ 0.000000 -90.000000
IU PMSA -64.774400 -64.048900 40.000000 2016 8 5 00 BHZ 0.000000 -90.000000
IU ADK 51.882300 -176.684200 130.000000 2016 8 5 00 BHZ 0.000000 -90.000000
US OGNE 40.945100 -102.033000 1054.000000 2016 8 5 00 BHZ 0.000000 -90.000000
US BRAL 31.168700 -87.050600 61.000000 2016 8 5 00 BHZ 0.000000 -90.000000
IU MAJO 36.545670 138.204060 405.000000 2016 8 5 00 BHZ 0.000000 -90.000000
IU CCM 38.055700 -91.244600 171.500000 2016 8 5 00 BHZ 0.000000 -90.000000
HL RDO 41.145030 25.535530 116.000000 2016 8 5 -- HHZ 0.000000 -90.000000
HT FNA 40.781800 21.383500 750.000000 2016 8 5 -- HHZ 0.000000 -90.000000
C1 LL01 -42.378700 -72.412500 62.000000 2016 8 5 -- BHZ 0.000000 -90.000000
NZ ODZ -45.043982 170.644622 274.000000 2016 8 5 10 HHZ 0.000000 -90.000000
IU COR 44.585500 -123.304600 110.000000 2016 8 5 00 BHZ 0.000000 -90.000000
US MCWV 39.658100 -79.845600 280.000000 2016 8 5 00 BHZ 0.000000 -90.000000
US LBNH 44.240100 -71.925900 367.000000 2016 8 5 00 BHZ 0.000000 -90.000000
US AMTX 34.883700 -101.680800 1010.000000 2016 8 5 00 BHZ 0.000000 -90.000000
IU TATO 24.973500 121.497100 77.100000 2016 8 5 00 BHZ 0.000000 -90.000000
US NEW 48.264200 -117.122700 760.000000 2016 8 5 00 BHZ 0.000000 -90.000000
US BMO 44.852500 -117.306000 1154.000000 2016 8 5 00 BHZ 0.000000 -90.000000
US EYMN 47.946200 -91.495300 475.000000 2016 8 5 00 BHZ 0.000000 -90.000000
US BINY 42.199300 -75.986100 498.000000 2016 8 5 00 BHZ 0.000000 -90.000000
US RLMT 45.122100 -109.267300 2086.000000 2016 8 5 00 BHZ 0.000000 -90.000000
II TAU -42.909900 147.320400 132.000000 2016 8 5 00 BHZ 0.000000 -90.000000
KZ KKAR 43.103400 70.511500 520.900000 2016 8 5 -- BHZ 0.000000 -90.000000
NZ URZ -38.259249 177.110894 95.000000 2016 8 5 10 HHZ 31.000000 -90.000000
TM UBPT 15.277300 105.469500 120.000000 2016 8 5 -- BHZ 0.000000 -90.000000
GE ISP 37.843300 30.509300 1100.000000 2016 8 5 00 BHZ 0.000000 -90.000000
GE LVC -22.618200 -68.911300 2915.000000 2016 8 5 00 BHZ 0.000000 -90.000000
US KSU1 39.100900 -96.609400 286.500000 2016 8 5 00 BHZ 0.000000 -90.000000
GT CPUP -26.330660 -57.330950 38.400000 2016 8 5 00 BHZ 0.000000 -90.000000
IW SMCO 39.177600 -106.973900 3435.000000 2016 8 5 00 BHZ 0.000000 -90.000000
IU ULN 47.865100 107.053200 1610.000000 2016 8 5 00 BHZ 0.000000 -90.000000
IU PET 53.023300 158.649900 96.000000 2016 8 5 00 BHZ 0.000000 -90.000000
IU COLA 64.873599 -147.861600 84.000000 2016 8 5 00 BHZ 0.000000 -90.000000
CN BBB 52.184700 -128.113300 14.000000 2016 8 5 -- BHZ 0.000000 -90.000000
CN GAC 45.703300 -75.478300 62.000000 2016 8 5 -- BHZ 0.000000 -90.000000
CN ICQ 49.521700 -67.271900 58.000000 2016 8 5 -- BHZ 0.000000 -90.000000
PL BEL 51.837000 20.792000 180.000000 2016 8 5 -- BHZ 0.000000 -90.000000
PL KWP 49.631401 22.707500 448.000000 2016 8 5 -- BHZ 0.000000 -90.000000
C GO02 -25.162600 -69.590400 2550.000000 2016 8 5 -- BHZ 0.000000 -90.000000
US BLA 37.211300 -80.420490 634.000000 2016 8 5 00 BHZ 0.000000 -90.000000
IU MA2 59.575600 150.770000 335.000000 2016 8 5 00 BHZ 0.000000 -90.000000
GT DBIC 6.670160 -4.856560 25.000000 2016 8 5 00 BHZ 0.000000 -90.000000
IU KEV 69.756500 27.003500 85.000000 2016 8 5 00 BHZ 0.000000 -90.000000
